district,page,price_clean,bedrooms_clean,bathrooms_clean,garage_clean,land_area_clean,building_area_clean
Grand Depok City,154,1080000000.0,3.0,2.0,2.0,81.0,70.0
Limo,154,1600000000.0,3.0,2.0,1.0,140.0,100.0
Cimanggis,155,2900000000.0,5.0,4.0,,263.0,220.0
Cinere,155,2000000000.0,4.0,4.0,,127.0,200.0
Depok I,155,2500000000.0,3.0,2.0,,69.0,135.0
Depok II,155,3700000000.0,4.0,3.0,2.0,300.0,250.0
Sawangan,155,1500000000.0,3.0,3.0,2.0,94.0,124.0
Cinere,155,1200000000.0,3.0,2.0,2.0,60.0,65.0
Beji,155,1450000000.0,4.0,3.0,2.0,73.0,130.0
Studio Alam,155,3600000000.0,5.0,4.0,1.0,450.0,400.0
Beji,155,1950000000.0,3.0,3.0,2.0,103.0,150.0
Sawangan,155,3800000000.0,5.0,5.0,2.0,160.0,222.0
Cinere,155,4000000000.0,6.0,4.0,2.0,280.0,260.0
Sawangan,155,900000000.0,3.0,2.0,2.0,70.0,96.0
Pancoran Mas,155,680000000.0,3.0,1.0,1.0,94.0,72.0
Depok I,155,850000000.0,3.0,3.0,1.0,87.0,90.0
Cilodong,155,3000000000.0,4.0,4.0,2.0,550.0,400.0
Cinangka,155,1400000000.0,1.0,1.0,,175.0,35.0
Limo,155,1300000000.0,3.0,3.0,2.0,87.0,120.0
Sukmajaya,156,1550000000.0,4.0,2.0,1.0,90.0,102.0
Cinere,156,2000000000.0,3.0,3.0,2.0,107.0,150.0
Depok II,156,600000000.0,2.0,1.0,1.0,60.0,50.0
Cinere,156,1150000000.0,4.0,2.0,1.0,78.0,71.0
Cinere,156,1150000000.0,4.0,2.0,1.0,74.0,71.0
Cinere,156,1150000000.0,4.0,2.0,1.0,74.0,71.0
Cinere,156,1250000000.0,3.0,1.0,1.0,116.0,65.0
Cinere,156,1250000000.0,3.0,2.0,2.0,118.0,70.0
Limo,156,659000000.0,2.0,2.0,1.0,78.0,54.0
Cilodong,156,1200000000.0,3.0,2.0,2.0,85.0,100.0
Sukmajaya,156,2500000000.0,4.0,4.0,1.0,105.0,135.0
Sawangan,156,2950000000.0,5.0,3.0,,251.0,248.0
Sukmajaya,156,700000000.0,3.0,2.0,1.0,63.0,70.0
Cinere,156,2000000000.0,4.0,2.0,1.0,84.0,125.0
Tapos,156,1500000000.0,3.0,2.0,1.0,213.0,170.0
Cibubur,157,2600000000.0,4.0,3.0,1.0,150.0,180.0
Cinere,157,640000000.0,2.0,2.0,2.0,48.0,50.0
Sawangan,157,800000000.0,3.0,2.0,1.0,60.0,75.0
Sawangan,157,650000000.0,2.0,1.0,,70.0,90.0
Tapos,157,2000000000.0,5.0,3.0,,150.0,200.0
Beji,157,2000000000.0,3.0,2.0,1.0,113.0,100.0
Sawangan,157,865000000.0,3.0,2.0,2.0,65.0,65.0
Cimanggis,157,900000000.0,3.0,2.0,1.0,60.0,70.0
Cinere,157,5900000000.0,3.0,2.0,,333.0,200.0
Limo,157,1100000000.0,3.0,2.0,1.0,85.0,130.0
Harjamukti,157,3400000000.0,4.0,5.0,1.0,180.0,250.0
Cinere,157,2500000000.0,4.0,4.0,,240.0,250.0
Cinere,157,1450000000.0,3.0,3.0,1.0,140.0,130.0
Cilodong,157,550000000.0,2.0,1.0,1.0,75.0,45.0
Tanah Baru,158,785000000.0,2.0,1.0,2.0,100.0,45.0
Pancoran Mas,158,2400000000.0,4.0,3.0,1.0,170.0,100.0
Cimanggis,158,3400000000.0,5.0,5.0,1.0,180.0,250.0
Sukmajaya,158,895000000.0,3.0,3.0,1.0,60.0,70.0
Sukmajaya,158,1250000000.0,3.0,2.0,1.0,72.0,120.0
Beji,158,1350000000.0,4.0,4.0,2.0,60.0,140.0
Cinere,158,2250000000.0,4.0,2.0,1.0,108.0,135.0
Cinere,158,2500000000.0,4.0,2.0,2.0,132.0,160.0
Cipayung,158,790000000.0,2.0,2.0,1.0,105.0,105.0
Sawangan,158,770000000.0,2.0,2.0,1.0,107.0,60.0
Cipayung,158,3100000000.0,,,1.0,258.0,500.0
Cimanggis,158,1300000000.0,2.0,1.0,,128.0,68.0
Citayam,158,185000000.0,2.0,1.0,1.0,42.0,33.0
Limo,159,645000000.0,2.0,2.0,2.0,48.0,50.0
Citayam,159,800000000.0,4.0,2.0,1.0,120.0,200.0
Cilodong,159,409000000.0,2.0,1.0,1.0,60.0,42.0
Cilodong,159,469000000.0,3.0,2.0,1.0,48.0,72.0
Depok II,159,400000000.0,4.0,2.0,1.0,81.0,55.0
Sawangan,159,870000000.0,3.0,2.0,2.0,400.0,120.0
Cibubur,159,1300000000.0,3.0,2.0,1.0,133.0,88.0
Pancoran Mas,159,4000000000.0,6.0,4.0,8.0,498.0,330.0
Limo,159,950000000.0,3.0,2.0,2.0,64.0,75.0
Beji,159,1520000000.0,4.0,3.0,1.0,70.0,80.0
Pancoran Mas,159,730000000.0,4.0,3.0,1.0,75.0,110.0
Cibubur,159,1500000000.0,3.0,2.0,1.0,108.0,95.0
Cilodong,160,800000000.0,2.0,1.0,1.0,90.0,36.0
Sawangan,160,485000000.0,2.0,1.0,1.0,60.0,36.0
Sawangan,160,265000000.0,2.0,1.0,1.0,60.0,40.0
Cinere,160,1700000000.0,3.0,2.0,1.0,188.0,120.0
Sawangan,160,550000000.0,2.0,1.0,1.0,83.0,46.0
Tapos,160,1900000000.0,3.0,2.0,1.0,96.0,1.0
Cilodong,160,830000000.0,4.0,2.0,,74.0,140.0
Rangkapanjaya,160,1250000000.0,3.0,3.0,1.0,73.0,100.0
Cilodong,160,1220000000.0,4.0,5.0,,214.0,200.0
Kukusan,160,1340000000.0,3.0,3.0,1.0,72.0,84.0
Kukusan,160,630000000.0,2.0,1.0,1.0,56.0,40.0
Kukusan,160,750000000.0,2.0,1.0,1.0,64.0,45.0
Bojong Sari,160,800000000.0,3.0,2.0,2.0,72.0,47.0
Cilodong,160,1030000000.0,3.0,3.0,,123.0,98.0
Kukusan,161,900000000.0,3.0,2.0,1.0,53.0,70.0
Citayam,161,900000000.0,2.0,1.0,,77.0,54.0
Kukusan,161,925000000.0,3.0,3.0,1.0,54.0,75.0
Citayam,161,830000000.0,4.0,2.0,,74.0,140.0
Pasir Putih,161,575000000.0,2.0,1.0,1.0,63.0,45.0
Sawangan,161,780000000.0,2.0,1.0,,72.0,36.0
Tanah Baru,161,2100000000.0,3.0,2.0,2.0,150.0,77.0
Cinere,161,1800000000.0,3.0,4.0,2.0,100.0,135.0
Depok II,161,825000000.0,2.0,1.0,1.0,105.0,85.0
Sawangan,161,3300000000.0,2.0,2.0,2.0,234.0,156.0
Tapos,161,409000000.0,2.0,1.0,,72.0,54.0
Depok I,161,2500000000.0,5.0,2.0,2.0,240.0,277.0
Limo,161,5900000000.0,,,1.0,200.0,400.0
Cimanggis,161,895000000.0,2.0,1.0,1.0,90.0,45.0
Limo,161,2400000000.0,2.0,2.0,1.0,113.0,120.0
Cibubur,161,4500000000.0,5.0,6.0,1.0,384.0,250.0
Depok I,162,500000000.0,2.0,1.0,,70.0,70.0
Sawangan,162,868000000.0,3.0,2.0,2.0,68.0,67.0
Cimanggis,162,1800000000.0,4.0,3.0,,220.0,150.0
Cinangka,162,665000000.0,2.0,1.0,1.0,72.0,45.0
Sawangan,162,490000000.0,2.0,1.0,1.0,86.0,50.0
Gandul,162,1850000000.0,3.0,3.0,1.0,103.0,108.0
Cinere,162,2700000000.0,3.0,2.0,1.0,180.0,198.0
Cinere,162,17000000.0,1.0,,,1095.0,400.0
Cinere,162,5500000000.0,4.0,3.0,,420.0,349.0
Pancoran Mas,162,1350000000.0,3.0,2.0,2.0,84.0,95.0
Harjamukti,162,800000000.0,3.0,1.0,1.0,78.0,46.0
Depok I,162,700000000.0,3.0,2.0,1.0,63.0,65.0
Beji,162,1450000000.0,3.0,3.0,1.0,90.0,108.0
Cipayung,162,1000000000.0,3.0,2.0,1.0,70.0,90.0
Cilodong,163,1100000000.0,3.0,3.0,1.0,67.0,94.0
Cipayung,163,600000000.0,2.0,1.0,1.0,70.0,40.0
Cibubur,163,1500000000.0,3.0,2.0,1.0,63.0,155.0
Sukmajaya,163,2900000000.0,4.0,4.0,2.0,144.0,180.0
Cilodong,163,2900000000.0,4.0,4.0,2.0,144.0,188.0
Beji,163,2900000000.0,4.0,4.0,2.0,144.0,180.0
Pasir Putih,163,2900000000.0,4.0,4.0,2.0,144.0,180.0
Margonda,163,2900000000.0,4.0,4.0,2.0,144.0,180.0
Sawangan,163,2900000000.0,4.0,4.0,2.0,144.0,180.0
Cinere,163,5900000000.0,3.0,2.0,2.0,333.0,200.0
Cinere,163,3000000000.0,3.0,2.0,2.0,790.0,100.0
Cinere,163,3900000000.0,3.0,3.0,1.0,240.0,200.0
Cinere,163,1900000000.0,3.0,4.0,2.0,100.0,130.0
Limo,163,1400000000.0,3.0,3.0,2.0,94.0,119.0
Limo,164,655000000.0,2.0,2.0,2.0,46.0,50.0
Kukusan,164,900000000.0,3.0,2.0,1.0,53.0,70.0
Beji,164,1150000000.0,3.0,2.0,,60.0,80.0
Pangkalan Jati,164,3600000000.0,5.0,4.0,,160.0,161.0
Cinere,164,4950000000.0,4.0,3.0,,370.0,550.0
Cinere,164,3950000000.0,5.0,4.0,,205.0,250.0
Cinere,164,3950000000.0,3.0,2.0,1.0,436.0,238.0
Cinere,164,3900000000.0,5.0,3.0,2.0,375.0,221.0
Cinere,164,3500000000.0,5.0,5.0,2.0,300.0,326.0
Cinere,164,2500000000.0,5.0,4.0,1.0,234.0,300.0
Cinere,164,2500000000.0,5.0,4.0,1.0,234.0,300.0
Sawangan,164,500000000.0,2.0,1.0,1.0,65.0,50.0
Sawangan,164,370000000.0,2.0,1.0,1.0,60.0,40.0
Pancoran Mas,164,3800000000.0,,,,96.0,185.0
Cinere,164,2770000000.0,6.0,6.0,2.0,518.0,450.0
Cilodong,164,1800000000.0,3.0,2.0,1.0,236.0,183.0
Cibubur,164,1400000000.0,4.0,4.0,2.0,120.0,96.0
Cimanggis,0,860000000.0,2.0,2.0,,72.0,72.0
Tapos,0,670000000.0,2.0,1.0,,90.0,45.0
Cilodong,0,670000000.0,2.0,1.0,,90.0,45.0
Pancoran Mas,0,1030000000.0,2.0,2.0,,103.0,100.0
Limo,0,1030000000.0,2.0,2.0,,103.0,100.0
Pancoran Mas,0,640000000.0,2.0,1.0,,65.0,45.0
Cilodong,0,1330000000.0,3.0,2.0,,73.0,83.0
Cimanggis,0,920000000.0,3.0,1.0,,75.0,45.0
Beji,0,2210000000.0,4.0,3.0,,101.0,202.0
Pancoran Mas,0,1000000000.0,2.0,1.0,,83.0,36.0
Pancoran Mas,0,1880000000.0,3.0,2.0,,238.0,238.0
Pancoran Mas,0,1240000000.0,4.0,2.0,,75.0,100.0
Pancoran Mas,0,1420000000.0,4.0,3.0,,150.0,200.0
Limo,0,1570000000.0,5.0,3.0,,90.0,120.0
Beji,0,860000000.0,2.0,1.0,,75.0,45.0
Sawangan,0,540000000.0,2.0,2.0,,72.0,65.0
Sawangan,0,740000000.0,2.0,1.0,,105.0,85.0
Pancoran Mas,0,940000000.0,3.0,2.0,,72.0,67.0
Sukmajaya,0,1350000000.0,3.0,3.0,,90.0,70.0
Pancoran Mas,0,950000000.0,3.0,2.0,,84.0,114.0
Cimanggis,1,860000000.0,2.0,2.0,,72.0,72.0
Tapos,1,670000000.0,2.0,1.0,,90.0,45.0
Cilodong,1,670000000.0,2.0,1.0,,90.0,45.0
Pancoran Mas,1,1030000000.0,2.0,2.0,,103.0,100.0
Limo,1,1030000000.0,2.0,2.0,,103.0,100.0
Pancoran Mas,1,640000000.0,2.0,1.0,,65.0,45.0
Cilodong,1,1330000000.0,3.0,2.0,,73.0,83.0
Cimanggis,1,920000000.0,3.0,1.0,,75.0,45.0
Beji,1,2210000000.0,4.0,3.0,,101.0,202.0
Pancoran Mas,1,1000000000.0,2.0,1.0,,83.0,36.0
Pancoran Mas,1,1880000000.0,3.0,2.0,,238.0,238.0
Pancoran Mas,1,1240000000.0,4.0,2.0,,75.0,100.0
Pancoran Mas,1,1420000000.0,4.0,3.0,,150.0,200.0
Limo,1,1570000000.0,5.0,3.0,,90.0,120.0
Beji,1,860000000.0,2.0,1.0,,75.0,45.0
Sawangan,1,540000000.0,2.0,2.0,,72.0,65.0
Sawangan,1,740000000.0,2.0,1.0,,105.0,85.0
Pancoran Mas,1,940000000.0,3.0,2.0,,72.0,67.0
Sukmajaya,1,1350000000.0,3.0,3.0,,90.0,70.0
Pancoran Mas,1,950000000.0,3.0,2.0,,84.0,114.0
Sawangan,2,1510000000.0,3.0,2.0,,128.0,81.0
Sawangan,2,570000000.0,2.0,1.0,,60.0,45.0
Pancoran Mas,2,500000000.0,2.0,1.0,,120.0,80.0
Sawangan,2,860000000.0,3.0,1.0,,66.0,55.0
Cinere,2,1990000000.0,4.0,3.0,,90.0,110.0
Cinere,2,1770000000.0,3.0,2.0,,75.0,84.0
Cinere,2,560000000.0,2.0,1.0,,70.0,45.0
Sukmajaya,2,680000000.0,2.0,1.0,,78.0,36.0
Cinere,2,880000000.0,2.0,2.0,,84.0,52.0
Cimanggis,2,1200000000.0,2.0,1.0,1.0,62.0,52.0
Pancoran Mas,2,499000000.0,2.0,1.0,1.0,72.0,45.0
Pancoran Mas,2,1350000000.0,3.0,3.0,2.0,84.0,95.0
Margonda,2,2400000000.0,2.0,1.0,,72.0,180.0
Sawangan,2,855000000.0,3.0,2.0,1.0,74.0,80.0
Sukmajaya,2,899000000.0,3.0,2.0,1.0,160.0,120.0
Cilodong,2,635000000.0,2.0,1.0,1.0,85.0,76.0
Kelapa Dua,2,1370000000.0,3.0,2.0,2.0,77.0,90.0
Cinere,3,1300000000.0,3.0,2.0,1.0,62.0,83.0
Sawangan,3,1030000000.0,2.0,2.0,,103.0,100.0
Sawangan,3,780000000.0,2.0,2.0,,90.0,60.0
Sawangan,3,750000000.0,2.0,1.0,,83.0,70.0
Sawangan,3,1400000000.0,3.0,2.0,,90.0,63.0
Sukmajaya,3,1000000000.0,2.0,1.0,,83.0,36.0
Cinere,3,1280000000.0,2.0,1.0,,86.0,60.0
Sawangan,3,590000000.0,2.0,1.0,,85.0,45.0
Sawangan,3,500000000.0,2.0,1.0,,84.0,54.0
Sawangan,3,1000000000.0,2.0,3.0,,133.0,100.0
Cinere,3,2710000000.0,3.0,2.0,,230.0,242.0
Sawangan,3,680000000.0,3.0,2.0,,66.0,77.0
Sawangan,3,500000000.0,2.0,1.0,,120.0,80.0
Cinere,3,3100000000.0,4.0,3.0,,150.0,230.0
Sukmajaya,3,1440000000.0,3.0,2.0,,94.0,58.0
Sawangan,3,1040000000.0,3.0,2.0,,72.0,80.0
Cimanggis,3,2990000000.0,5.0,5.0,,180.0,150.0
Cilodong,3,670000000.0,2.0,1.0,,70.0,36.0
Cimanggis,3,1400000000.0,3.0,2.0,,77.0,90.0
Limo,4,830000000.0,2.0,2.0,,72.0,54.0
Limo,4,1410000000.0,3.0,3.0,,123.0,110.0
Limo,4,880000000.0,2.0,2.0,,84.0,52.0
Sukmajaya,4,1440000000.0,3.0,2.0,,90.0,90.0
Cinere,4,1660000000.0,4.0,2.0,,89.0,101.0
Cinere,4,2330000000.0,3.0,2.0,,140.0,145.0
Limo,4,3300000000.0,3.0,2.0,,169.0,200.0
Cinere,4,1680000000.0,4.0,4.0,,82.0,135.0
Cinere,4,720000000.0,2.0,1.0,,72.0,72.0
Cinere,4,1660000000.0,4.0,4.0,,208.0,200.0
Cinere,4,590000000.0,2.0,1.0,,60.0,40.0
Cinere,4,1730000000.0,5.0,3.0,,90.0,120.0
Cinere,4,1660000000.0,4.0,3.0,,88.0,113.0
Limo,4,780000000.0,2.0,2.0,,100.0,72.0
Cinere,4,1880000000.0,3.0,2.0,,126.0,160.0
Cinere,4,860000000.0,2.0,1.0,,70.0,45.0
Pancoran Mas,4,930000000.0,2.0,1.0,,90.0,38.0
Pancoran Mas,4,540000000.0,2.0,2.0,,72.0,65.0
Pancoran Mas,4,740000000.0,2.0,1.0,,105.0,85.0
Beji,4,1680000000.0,4.0,4.0,,82.0,135.0
Sukmajaya,5,1420000000.0,4.0,3.0,,150.0,200.0
Beji,5,590000000.0,2.0,1.0,,60.0,40.0
Sawangan,5,5900000000.0,,,,152.0,380.0
Pancoran Mas,5,3600000000.0,4.0,4.0,1.0,262.0,220.0
Cinere,5,3200000000.0,5.0,3.0,2.0,270.0,300.0
Cibubur,5,3400000000.0,4.0,5.0,1.0,180.0,250.0
Cinere,5,1700000000.0,3.0,3.0,1.0,105.0,150.0
Cinere,5,4500000000.0,4.0,3.0,1.0,377.0,169.0
Sawangan,5,1700000000.0,3.0,3.0,3.0,306.0,200.0
Limo,5,1350000000.0,4.0,3.0,2.0,98.0,120.0
Beji,5,1690000000.0,3.0,3.0,2.0,85.0,130.0
Cinere,5,1360000000.0,4.0,3.0,2.0,98.0,125.0
Pancoran Mas,5,950000000.0,4.0,3.0,2.0,72.0,130.0
Pancoran Mas,5,987000000.0,3.0,2.0,1.0,65.0,100.0
Pancoran Mas,6,679000000.0,2.0,1.0,1.0,80.0,60.0
Sawangan,6,950000000.0,4.0,3.0,2.0,72.0,130.0
Pancoran Mas,6,1350000000.0,4.0,4.0,1.0,85.0,150.0
Cinere,6,600000000.0,3.0,2.0,1.0,60.0,50.0
Sawangan,6,700000000.0,3.0,2.0,1.0,60.0,55.0
Limo,6,600000000.0,3.0,2.0,1.0,60.0,50.0
Pancoran Mas,6,650000000.0,2.0,1.0,1.0,60.0,40.0
Cinere,6,950000000.0,4.0,3.0,2.0,71.0,120.0
Sawangan,6,649000000.0,2.0,1.0,1.0,60.0,40.0
Pancoran Mas,6,850000000.0,3.0,3.0,1.0,70.0,100.0
Limo,6,900000000.0,4.0,3.0,2.0,72.0,130.0
Cinere,6,989000000.0,3.0,2.0,1.0,60.0,75.0
Pancoran Mas,6,950000000.0,4.0,2.0,1.0,80.0,110.0
Sawangan,6,1000000000.0,3.0,3.0,1.0,60.0,85.0
Cinere,6,950000000.0,4.0,3.0,2.0,72.0,130.0
Cinere,6,1350000000.0,3.0,3.0,2.0,65.0,85.0
Cinere,6,2700000000.0,4.0,3.0,1.0,169.0,200.0
Krukut,6,2300000000.0,3.0,1.0,1.0,120.0,180.0
Cinere,6,4750000000.0,4.0,4.0,2.0,300.0,400.0
Cinere,6,1400000000.0,4.0,3.0,1.0,102.0,120.0
Sawangan,7,390000000.0,2.0,1.0,1.0,77.0,36.0
Cinere,7,1200000000.0,2.0,1.0,1.0,62.0,52.0
Cimanggis,7,885000000.0,3.0,2.0,1.0,45.0,69.0
Pancoran Mas,7,1350000000.0,3.0,2.0,2.0,84.0,95.0
Cilodong,7,780000000.0,3.0,2.0,,77.0,71.0
Limo,7,1280000000.0,2.0,1.0,,86.0,60.0
Sukmajaya,7,1330000000.0,4.0,2.0,,98.0,95.0
Limo,7,2710000000.0,3.0,2.0,,230.0,242.0
Limo,7,1660000000.0,4.0,4.0,,208.0,200.0
Limo,7,590000000.0,2.0,1.0,,60.0,40.0
Pancoran Mas,7,780000000.0,2.0,2.0,,100.0,72.0
Sukmajaya,7,1770000000.0,3.0,2.0,,177.0,160.0
Pancoran Mas,7,940000000.0,2.0,1.0,,72.0,47.0
Pancoran Mas,7,780000000.0,2.0,1.0,,85.0,50.0
Sukmajaya,7,930000000.0,2.0,1.0,,90.0,38.0
Limo,7,680000000.0,3.0,2.0,,66.0,77.0
Beji,7,3100000000.0,4.0,3.0,,150.0,230.0
Cinere,7,2100000000.0,3.0,3.0,,165.0,180.0
Cinere,7,1220000000.0,3.0,2.0,,72.0,100.0
Cinere,7,1660000000.0,3.0,2.0,,79.0,110.0
Cinere,8,1660000000.0,3.0,2.0,,79.0,110.0
Cinere,8,830000000.0,2.0,2.0,,72.0,54.0
Cinere,8,1410000000.0,3.0,3.0,,123.0,110.0
Cinere,8,1620000000.0,5.0,4.0,,98.0,150.0
Cinere,8,3300000000.0,3.0,2.0,,169.0,200.0
Sawangan,8,1000000000.0,3.0,3.0,,65.0,78.0
Limo,8,1500000000.0,2.0,,,52.0,86.0
Sawangan,8,1500000000.0,2.0,,,52.0,86.0
Sawangan,8,1500000000.0,2.0,,,52.0,86.0
Cinere,8,1000000000.0,4.0,3.0,2.0,77.0,101.0
Sawangan,8,983000000.0,3.0,3.0,1.0,65.0,78.0
Sawangan,8,50000000.0,3.0,2.0,,63.0,48.0
Cinere,8,3500000000.0,5.0,3.0,2.0,207.0,150.0
Sawangan,8,875000000.0,2.0,1.0,1.0,104.0,55.0
Cinere,8,2750000000.0,4.0,2.0,2.0,225.0,240.0
Cinere,8,3450000000.0,4.0,5.0,2.0,200.0,200.0
Cinere,8,2300000000.0,3.0,3.0,1.0,230.0,180.0
Cinere,8,1600000000.0,3.0,2.0,1.0,170.0,150.0
Cinere,8,4500000000.0,4.0,3.0,1.0,377.0,169.0
Sawangan,9,700000000.0,3.0,2.0,1.0,70.0,70.0
Sawangan,9,499000000.0,2.0,1.0,1.0,72.0,36.0
Sawangan,9,500000000.0,2.0,1.0,1.0,65.0,48.0
Cinere,9,985000000.0,4.0,3.0,2.0,72.0,125.0
Pancoran Mas,9,1750000000.0,5.0,4.0,1.0,82.0,160.0
Pancoran Mas,9,1000000000.0,3.0,3.0,1.0,60.0,85.0
Pancoran Mas,9,700000000.0,3.0,2.0,1.0,60.0,55.0
Limo,9,990000000.0,3.0,2.0,1.0,65.0,75.0
Limo,9,700000000.0,3.0,2.0,1.0,60.0,55.0
Pancoran Mas,9,385000000.0,3.0,2.0,1.0,50.0,60.0
Cilodong,9,1110000000.0,3.0,3.0,,100.0,180.0
Citayam,9,1110000000.0,3.0,3.0,,100.0,180.0
Cilodong,9,610000000.0,2.0,1.0,,90.0,60.0
Beji,9,1350000000.0,3.0,2.0,,52.0,90.0
Cilodong,9,1110000000.0,3.0,2.0,,90.0,134.0
Beji,9,2550000000.0,3.0,2.0,,181.0,171.0
Cilodong,9,720000000.0,2.0,2.0,,84.0,36.0
Cilodong,9,2770000000.0,4.0,3.0,,160.0,160.0
Cilodong,9,820000000.0,2.0,1.0,,96.0,50.0
Limo,9,560000000.0,2.0,1.0,,70.0,45.0
Cimanggis,10,780000000.0,2.0,2.0,,84.0,60.0
Limo,10,1220000000.0,3.0,2.0,,72.0,100.0
Sukmajaya,10,820000000.0,2.0,1.0,,96.0,50.0
Sukmajaya,10,940000000.0,2.0,1.0,,94.0,65.0
Sukmajaya,10,610000000.0,2.0,1.0,,78.0,50.0
Sawangan,10,780000000.0,2.0,1.0,,85.0,50.0
Cinere,10,1500000000.0,4.0,4.0,,76.0,130.0
Cinere,10,2440000000.0,3.0,2.0,,100.0,150.0
Cinere,10,2530000000.0,4.0,3.0,,144.0,185.0
Sawangan,10,940000000.0,3.0,2.0,,72.0,67.0
Sawangan,10,950000000.0,3.0,2.0,,84.0,114.0
Cinere,10,1470000000.0,3.0,3.0,,125.0,105.0
Beji,10,1570000000.0,5.0,3.0,,90.0,120.0
Beji,10,1660000000.0,4.0,3.0,,88.0,113.0
Beji,10,1880000000.0,3.0,2.0,,126.0,160.0
Cinere,10,3400000000.0,4.0,3.0,3.0,240.0,280.0
Cinere,10,2500000000.0,3.0,3.0,1.0,230.0,160.0
Sawangan,10,700000000.0,3.0,2.0,2.0,66.0,78.0
Cinere,10,3600000000.0,5.0,5.0,2.0,300.0,300.0
Cinere,11,6000000000.0,4.0,4.0,2.0,325.0,500.0
Pancoran Mas,11,875000000.0,3.0,2.0,1.0,63.0,75.0
Pancoran Mas,11,990000000.0,4.0,3.0,2.0,72.0,125.0
Citayam,11,499000000.0,2.0,1.0,1.0,72.0,36.0
Pancoran Mas,11,1300000000.0,4.0,3.0,2.0,98.0,125.0
Pancoran Mas,11,700000000.0,3.0,2.0,1.0,70.0,70.0
Limo,11,1000000000.0,3.0,3.0,2.0,64.0,100.0
Cinere,11,3500000000.0,3.0,2.0,1.0,285.0,175.0
Sawangan,11,730000000.0,3.0,2.0,1.0,70.0,70.0
Beji,11,720000000.0,2.0,1.0,,72.0,72.0
Cilodong,11,940000000.0,2.0,1.0,,94.0,65.0
Cilodong,11,720000000.0,2.0,1.0,,72.0,65.0
Cilodong,11,970000000.0,2.0,2.0,,86.0,70.0
Citayam,11,830000000.0,3.0,2.0,,90.0,70.0
Citayam,11,1440000000.0,3.0,2.0,,94.0,58.0
Cimanggis,11,670000000.0,2.0,1.0,,70.0,36.0
Sukmajaya,11,970000000.0,2.0,2.0,,86.0,70.0
Cimanggis,11,1440000000.0,3.0,2.0,,90.0,90.0
Sukmajaya,12,780000000.0,2.0,2.0,,100.0,72.0
Citayam,12,540000000.0,2.0,2.0,,72.0,65.0
Cinere,12,1250000000.0,2.0,2.0,1.0,112.0,95.0
Sukmajaya,12,900000000.0,4.0,3.0,,138.0,150.0
Tapos,12,695000000.0,2.0,1.0,1.0,89.0,43.0
Cinere,12,2000000000.0,4.0,4.0,1.0,120.0,160.0
Limo,12,890000000.0,3.0,2.0,2.0,61.0,55.0
Sawangan,12,275000000.0,2.0,1.0,1.0,50.0,36.0
Sawangan,12,276000000.0,2.0,1.0,1.0,50.0,36.0
Sawangan,12,280000000.0,2.0,1.0,1.0,50.0,36.0
Sukmajaya,12,695000000.0,3.0,2.0,1.0,51.0,70.0
Cinere,12,891000000.0,3.0,2.0,2.0,61.0,55.0
Grand Depok City,12,1000000000.0,3.0,3.0,1.0,70.0,90.0
Margonda,12,1250000000.0,3.0,3.0,1.0,73.0,85.0
Sukmajaya,12,1300000000.0,3.0,3.0,2.0,111.0,90.0
Cilodong,12,720000000.0,3.0,2.0,1.0,51.0,70.0
Sawangan,12,695000000.0,3.0,2.0,2.0,55.0,60.0
Sawangan,12,499000000.0,2.0,1.0,1.0,60.0,45.0
Sawangan,12,1400000000.0,3.0,3.0,2.0,112.0,120.0
Cinere,12,1970000000.0,2.0,2.0,3.0,202.0,93.0
Cinere,13,3250000000.0,3.0,2.0,1.0,300.0,160.0
Cinere,13,4000000000.0,4.0,4.0,1.0,260.0,400.0
Cinangka,13,380000000.0,2.0,1.0,1.0,60.0,36.0
Cinangka,13,345000000.0,2.0,1.0,1.0,55.0,36.0
Beji,13,1400000000.0,3.0,3.0,1.0,70.0,80.0
Pancoran Mas,13,1050000000.0,3.0,2.0,1.0,60.0,75.0
Beji,13,1390000000.0,3.0,2.0,,52.0,90.0
Beji,13,1390000000.0,3.0,2.0,,93.0,93.0
Citayam,13,500000000.0,2.0,1.0,,82.0,82.0
Sawangan,13,4950000000.0,1.0,,,419.0,300.0
Citayam,13,780000000.0,3.0,2.0,,77.0,71.0
Beji,13,1770000000.0,3.0,2.0,,100.0,83.0
Beji,13,2710000000.0,3.0,2.0,,230.0,242.0
Cimanggis,13,740000000.0,2.0,1.0,,84.0,56.0
Cilodong,13,1050000000.0,3.0,2.0,,72.0,115.0
Cilodong,13,610000000.0,2.0,1.0,,78.0,50.0
Beji,13,1620000000.0,5.0,4.0,,98.0,150.0
Citayam,13,1420000000.0,4.0,3.0,,150.0,200.0
Citayam,13,340000000.0,2.0,1.0,,60.0,42.0
Sawangan,13,940000000.0,2.0,1.0,,72.0,47.0
Citayam,14,1040000000.0,3.0,2.0,,72.0,80.0
Cimanggis,14,1440000000.0,4.0,3.0,,108.0,150.0
Sawangan,14,1660000000.0,4.0,4.0,,208.0,200.0
Citayam,14,500000000.0,2.0,1.0,,120.0,80.0
Sawangan,14,780000000.0,2.0,1.0,,72.0,36.0
Citayam,14,1770000000.0,3.0,2.0,,177.0,160.0
Sukmajaya,14,780000000.0,2.0,2.0,,84.0,60.0
Sawangan,14,1300000000.0,2.0,2.0,2.0,144.0,70.0
